name,id,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
Middle East & North Africa (IDA & IBRD countries),TMN,70.33606494,70.59820259,70.85450548,71.10088635,71.33345003,71.55301397,71.76190266,71.96592607,72.16976707,72.37593846,72.58283577
Middle income,MIC,68.03095985,68.33088635,68.66662559,68.9887853,69.28978248,69.60824126,69.89393032,70.18768581,70.44968286,70.70287366,70.92783423
Moldova,MDA,67.54973171,67.70380488,67.90602439,68.18726829,68.5585122,69.0102439,69.51065854,70.01592683,70.47831707,70.86456098,71.16168293
Mongolia,MNG,64.76514634,65.19912195,65.63095122,66.07287805,66.52768293,66.99026829,67.44556098,67.87553659,68.26314634,68.59985366,68.88260976
Montenegro,MNE,73.40717073,73.55619512,73.76621951,74.04390244,74.38653659,74.78156098,75.20353659,75.62312195,76.01407317,76.35512195,76.63885366
Morocco,MAR,70.80856098,71.39285366,71.96785366,72.5202439,73.03812195,73.51346341,73.94107317,74.3202439,74.66065854,74.97014634,75.25514634
Mozambique,MOZ,50.58304878,51.279,51.99212195,52.6955122,53.36678049,54.0005122,54.6017561,55.18758537,55.77653659,56.37960976,56.99434146
Myanmar,MMR,63.25763415,63.52919512,63.81097561,64.1104878,64.4302439,64.76478049,65.10417073,65.4305122,65.72895122,65.9884878,66.20721951
Namibia,NAM,53.4107561,53.48880488,53.90246341,54.62463415,55.60134146,56.77773171,58.07460976,59.40392683,60.68470732,61.84543902,62.83892683
Nepal,NPL,64.93129268,65.5025122,66.04019512,66.54685366,67.02497561,67.47807317,67.91017073,68.32578049,68.72795122,69.11817073,69.49897561
Netherlands,NLD,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707
New Caledonia,NCL,75.51463415,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.32195122,77.57317073
New Zealand,NZL,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805
Nicaragua,NIC,71.44290244,71.83858537,72.21504878,72.57621951,72.925,73.26387805,73.59234146,73.90736585,74.20946341,74.49809756,74.77278049
Niger,NER,52.42778049,53.12241463,53.84682927,54.59456098,55.35312195,56.11004878,56.84541463,57.53629268,58.1702439,58.73880488,59.2405122
Nigeria,NGA,47.71078049,48.23836585,48.79285366,49.34626829,49.87756098,50.37573171,50.83726829,51.26968293,51.6904878,52.11270732,52.54134146
North America,NAC,77.74935242,77.76444426,77.94434805,78.23954091,78.30097125,78.64290788,78.8046116,78.92051971,79.02514782,79.04497199,79.06415393
Norway,NOR,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1
OECD members,OED,78.09882584,78.22479797,78.5231568,78.75809905,78.91707454,79.18281091,79.36693907,79.6074377,79.7278633,79.90576587,80.14410427
Oman,OMN,74.04141463,74.42653659,74.7882439,75.12302439,75.42992683,75.71143902,75.97007317,76.21178049,76.44202439,76.66829268,76.89456098
Other small states,OSS,61.25600107,61.73495875,62.281784,62.92563826,63.61709618,64.31605905,64.95379934,65.53312697,66.04342023,66.53652306,66.95622134
Pacific island small states,PSS,67.93352705,68.22579401,68.49777393,68.7762324,69.05208184,69.32377437,69.58940877,69.84590637,70.09112623,70.32411046,70.54402369
Pakistan,PAK,63.65280488,63.8634878,64.08526829,64.32563415,64.58607317,64.86356098,65.15004878,65.432,65.69785366,65.93858537,66.14919512
Panama,PAN,75.8037561,75.97163415,76.1395122,76.3114878,76.48712195,76.6685122,76.85519512,77.04621951,77.23904878,77.43263415,77.62543902
Papua New Guinea,PNG,63.12560976,63.44507317,63.744,64.01590244,64.25534146,64.46278049,64.6402439,64.79568293,64.94156098,65.08585366,65.23407317
Paraguay,PRY,71.07117073,71.28580488,71.49134146,71.69380488,71.89678049,72.0997561,72.2982439,72.48517073,72.6545122,72.8037561,72.93241463
Peru,PER,72.13619512,72.45902439,72.74595122,73.00197561,73.23356098,73.44770732,73.65136585,73.85253659,74.05668293,74.26678049,74.48536585
Philippines,PHL,67.6895122,67.8022439,67.91256098,68.0224878,68.132,68.24309756,68.35826829,68.4784878,68.60421951,68.73495122,68.87017073
Poland,POL,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902
Portugal,PRT,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122
